2023-04-07 13:44:41,952 INFO  [restartedMain] com.greenrent.GreenRentApplication:Starting GreenRentApplication using Java 11.0.13 on DESKTOP-GFOC2B8 with PID 17216 (C:\Users\Yahya\IdeaProjects\GreenRent\target\classes started by Yahya in C:\Users\Yahya\IdeaProjects\GreenRent)
2023-04-07 13:44:49,362 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@69d69c5d, org.springframework.security.web.context.SecurityContextPersistenceFilter@7ac46e82, org.springframework.security.web.header.HeaderWriterFilter@7e683626, org.springframework.security.web.authentication.logout.LogoutFilter@2bb74837, com.greenrent.security.jwt.AuthTokenFilter@5821d5a2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5bcfc9fd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3a689e36, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@534c93ea, org.springframework.security.web.session.SessionManagementFilter@16e91b2f, org.springframework.security.web.access.ExceptionTranslationFilter@64b7c472, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@56f544bc]
2023-04-07 13:44:50,837 WARN  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:Unable to start LiveReload server
2023-04-07 13:44:50,843 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 1 endpoint(s) beneath base path '/actuator'
2023-04-07 13:44:50,936 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8083 (http) with context path ''
2023-04-07 13:44:50,963 INFO  [restartedMain] com.greenrent.GreenRentApplication:Started GreenRentApplication in 10.075 seconds (JVM running for 13.201)
2023-04-07 13:44:51,326 INFO  [RMI TCP Connection(2)-192.168.1.91] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-07 13:44:51,327 INFO  [RMI TCP Connection(2)-192.168.1.91] org.springframework.web.servlet.DispatcherServlet:Initializing Servlet 'dispatcherServlet'
2023-04-07 13:44:51,329 INFO  [RMI TCP Connection(2)-192.168.1.91] org.springframework.web.servlet.DispatcherServlet:Completed initialization in 1 ms
2023-04-07 13:44:56,221 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2023-04-07 13:44:56,366 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2023-04-07 13:44:56,382 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
2023-04-07 13:45:13,036 INFO  [restartedMain] com.greenrent.GreenRentApplication:Starting GreenRentApplication using Java 11.0.13 on DESKTOP-GFOC2B8 with PID 18708 (C:\Users\Yahya\IdeaProjects\GreenRent\target\classes started by Yahya in C:\Users\Yahya\IdeaProjects\GreenRent)
2023-04-07 13:45:13,038 DEBUG [restartedMain] com.greenrent.GreenRentApplication:Running with Spring Boot v2.6.9, Spring v5.3.21
2023-04-07 13:45:13,039 INFO  [restartedMain] com.greenrent.GreenRentApplication:No active profile set, falling back to 1 default profile: "default"
2023-04-07 13:45:13,127 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-04-07 13:45:13,128 INFO  [restartedMain] org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor:For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-04-07 13:45:15,195 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-04-07 13:45:15,335 INFO  [restartedMain] org.springframework.data.repository.config.RepositoryConfigurationDelegate:Finished Spring Data repository scanning in 128 ms. Found 6 JPA repository interfaces.
2023-04-07 13:45:16,412 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat initialized with port(s): 8083 (http)
2023-04-07 13:45:16,428 INFO  [restartedMain] org.apache.catalina.core.StandardService:Starting service [Tomcat]
2023-04-07 13:45:16,429 INFO  [restartedMain] org.apache.catalina.core.StandardEngine:Starting Servlet engine: [Apache Tomcat/9.0.64]
2023-04-07 13:45:16,572 INFO  [restartedMain] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring embedded WebApplicationContext
2023-04-07 13:45:16,572 INFO  [restartedMain] org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext:Root WebApplicationContext: initialization completed in 3443 ms
2023-04-07 13:45:16,982 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper:HHH000204: Processing PersistenceUnitInfo [name: default]
2023-04-07 13:45:17,057 INFO  [restartedMain] org.hibernate.Version:HHH000412: Hibernate ORM core version 5.6.9.Final
2023-04-07 13:45:17,262 INFO  [restartedMain] org.hibernate.annotations.common.Version:HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-04-07 13:45:17,398 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Starting...
2023-04-07 13:45:17,669 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Start completed.
2023-04-07 13:45:17,687 INFO  [restartedMain] org.hibernate.dialect.Dialect:HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-04-07 13:45:19,170 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator:HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-04-07 13:45:19,186 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-04-07 13:45:20,573 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration:spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-07 13:45:20,816 DEBUG [restartedMain] com.greenrent.security.jwt.AuthTokenFilter:Filter 'authenticationJwtTokenFilter' configured for use
2023-04-07 13:45:21,474 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/v3/api-docs/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-04-07 13:45:21,475 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/v3/api-docs/**']
2023-04-07 13:45:21,476 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='swagger-ui.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-04-07 13:45:21,477 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='swagger-ui.html']
2023-04-07 13:45:21,477 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/swagger-ui/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-04-07 13:45:21,477 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/swagger-ui/**']
2023-04-07 13:45:21,477 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-04-07 13:45:21,477 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/']
2023-04-07 13:45:21,478 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='index.html']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-04-07 13:45:21,478 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='index.html']
2023-04-07 13:45:21,478 WARN  [restartedMain] org.springframework.security.config.annotation.web.builders.WebSecurity:You are asking Spring Security to ignore Ant [pattern='/images/**']. This is not recommended -- please use permitAll via HttpSecurity#authorizeHttpRequests instead.
2023-04-07 13:45:21,478 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will not secure Ant [pattern='/images/**']
2023-04-07 13:45:21,540 INFO  [restartedMain] org.springframework.security.web.DefaultSecurityFilterChain:Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@412bd12, org.springframework.security.web.context.SecurityContextPersistenceFilter@49812e04, org.springframework.security.web.header.HeaderWriterFilter@42f8146, org.springframework.security.web.authentication.logout.LogoutFilter@4228408, com.greenrent.security.jwt.AuthTokenFilter@4ff02ae2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@772d32b1, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7111ea28, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@53774944, org.springframework.security.web.session.SessionManagementFilter@6597f1e, org.springframework.security.web.access.ExceptionTranslationFilter@6b0d7bfc, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@72a709c7]
2023-04-07 13:45:23,202 WARN  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer:Unable to start LiveReload server
2023-04-07 13:45:23,209 INFO  [restartedMain] org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver:Exposing 1 endpoint(s) beneath base path '/actuator'
2023-04-07 13:45:23,316 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer:Tomcat started on port(s): 8083 (http) with context path ''
2023-04-07 13:45:23,342 INFO  [restartedMain] com.greenrent.GreenRentApplication:Started GreenRentApplication in 11.134 seconds (JVM running for 13.85)
2023-04-07 13:45:24,193 INFO  [RMI TCP Connection(5)-192.168.1.91] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-04-07 13:45:24,194 INFO  [RMI TCP Connection(5)-192.168.1.91] org.springframework.web.servlet.DispatcherServlet:Initializing Servlet 'dispatcherServlet'
2023-04-07 13:45:24,199 INFO  [RMI TCP Connection(5)-192.168.1.91] org.springframework.web.servlet.DispatcherServlet:Completed initialization in 5 ms
2023-04-07 13:47:56,536 WARN  [HikariPool-1 housekeeper] com.zaxxer.hikari.pool.HikariPool:HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m38s764ms199µs800ns).
2023-04-07 13:47:56,660 WARN  [http-nio-8083-exec-2] org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver:Resolved [com.greenrent.exception.ConflictException: Email already exist:nazli@email.com]
2023-04-07 13:47:57,112 INFO  [SpringApplicationShutdownHook] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean:Closing JPA EntityManagerFactory for persistence unit 'default'
2023-04-07 13:47:57,121 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown initiated...
2023-04-07 13:47:57,132 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource:HikariPool-1 - Shutdown completed.
